combo_features,actual,predicted,difference,accuracy_scale,accuracy_emp,std,bestpredictedvalue,bestpredictedrealvalue,bestpredictedtext,worstpredictedvalue,worstpredictedrealvalue,worstpredictedtext
"['FK_GradeLevel', 'google_rank', 'lexical_density', 'num_sentence', 'nyt_rank', 'post_length', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59822925  5.53281496  5.51153309 ...,  5.65989578  5.59233204
  5.70284528]","[ 0.08256721  0.57583655  0.16234942 ...,  0.44304185  0.19469827
  0.07979758]",97.50788115197523,88.35250289343733,0.15125134958987152,[ 5.54956563],[ 5.54961539],"409    EVERETT Wash. ���� Riveters once ruled here as...
Name: text, dtype: object",[ 5.60728592],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['FK_GradeLevel', 'google_rank', 'lexical_density', 'num_sentence', 'nyt_rank', 'post_length', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.58066452  5.57158186  5.51145429 ...,  5.61669462  5.54743618
  5.59068941]","[ 0.10013194  0.61460345  0.16227062 ...,  0.39984069  0.23959412
  0.19195345]",97.39888876022934,87.84310159883063,0.1638480619871047,[ 5.6172769],[ 5.61741936],"90    Millions of adults take an aspirin every morni...
Name: text, dtype: object",[ 4.19815856],[ 5.56547619],"833    (Reuters) - Champions Guangzhou Evergrande of ...
Name: text, dtype: object"
"['FK_GradeLevel', 'google_rank', 'lexical_density', 'num_sentence', 'nyt_rank', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59840979  5.53211938  5.51172788 ...,  5.65952327  5.59053617
  5.70372105]","[ 0.08238667  0.57514096  0.16254421 ...,  0.44266934  0.19649414
  0.07892181]",97.47564916896879,88.20185922365255,0.15838058604943578,[ 5.5529557],[ 5.55290323],"232    SOWETO South Africa ���� The mood was more fes...
Name: text, dtype: object",[ 4.19427145],[ 5.56547619],"833    (Reuters) - Champions Guangzhou Evergrande of ...
Name: text, dtype: object"
"['FK_GradeLevel', 'google_rank', 'lexical_density', 'num_sentence', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59728801  5.53313486  5.56538614 ...,  5.64247026  5.62324886
  5.65787031]","[ 0.08350845  0.57615645  0.21620246 ...,  0.42561633  0.16378144
  0.12477255]",97.51032568640325,88.36392799368885,0.15213983773412787,[ 5.43331454],[ 5.4329703],"560    Leonard Glenn Francis a wealthy Malaysian cont...
Name: text, dtype: object",[ 5.57104533],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['FK_GradeLevel', 'google_rank', 'lexical_density', 'nyt_rank', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.5951786   5.53120531  5.51260084 ...,  5.66079652  5.5907138
  5.70349601]","[ 0.08561786  0.57422689  0.16341717 ...,  0.44394258  0.1963165
  0.07914685]",97.47169545592217,88.18338062609004,0.15929983478088441,[ 5.43316266],[ 5.4329703],"560    Leonard Glenn Francis a wealthy Malaysian cont...
Name: text, dtype: object",[ 4.09596244],[ 5.56547619],"833    (Reuters) - Champions Guangzhou Evergrande of ...
Name: text, dtype: object"
"['FK_GradeLevel', 'google_rank', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'post_length', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59941432  5.53914872  5.51935529 ...,  5.6624478   5.59352777
  5.70545187]","[ 0.08138214  0.5821703   0.17017162 ...,  0.44559387  0.19350253
  0.07719098]",97.49963426567408,88.31395915207165,0.15192429016612563,[ 5.54769347],[ 5.54657343],"213    WASHINGTON ���� President Obama trying to quel...
Name: text, dtype: object",[ 5.61787967],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['FK_GradeLevel', 'google_rank', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'post_length', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.58411986  5.57622855  5.53953342 ...,  5.68687721  5.53993843
  5.58431394]","[ 0.0966766   0.61925013  0.19034975 ...,  0.47002328  0.24709187
  0.19832892]",97.36496703532254,87.68456052723822,0.16261103846940406,[ 5.57123468],[ 5.57116279],"331    WASHINGTON ���� John Podesta a former chief of...
Name: text, dtype: object",[ 5.60882268],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['FK_GradeLevel', 'google_rank', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.60218559  5.5392259   5.51869966 ...,  5.66079524  5.5927466
  5.70758396]","[ 0.07861087  0.58224748  0.16951599 ...,  0.44394131  0.1942837   0.0750589 ]",97.47225489331561,88.18599528687417,0.15756490503430093,[ 5.49925158],[ 5.49978175],"52    KFAR SABA Israel ���� Ever since she tested po...
Name: text, dtype: object",[ 4.32213689],[ 5.56547619],"833    (Reuters) - Champions Guangzhou Evergrande of ...
Name: text, dtype: object"
"['FK_GradeLevel', 'google_rank', 'lyrics_rank', 'num_sentence', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59983358  5.53797887  5.57065783 ...,  5.63625513  5.63003314
  5.67291105]","[ 0.08096288  0.58100046  0.22147416 ...,  0.41940119  0.15699716
  0.1097318 ]",97.5106085833897,88.36525017855723,0.15269224536220355,[ 5.46568007],[ 5.46569378],"139    On the morning of Sept. 3 the first day the Pe...
Name: text, dtype: object",[ 5.57867411],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['FK_GradeLevel', 'google_rank', 'lyrics_rank', 'nyt_rank', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59796002  5.53792339  5.51985913 ...,  5.66240079  5.59210982
  5.70655841]","[ 0.08283644  0.58094498  0.17067546 ...,  0.44554686  0.19492048
  0.07608445]",97.46802306380447,88.16621684732442,0.15863798559567976,[ 5.55012651],[ 5.54961539],"409    EVERETT Wash. ���� Riveters once ruled here as...
Name: text, dtype: object",[ 4.2030914],[ 5.56547619],"833    (Reuters) - Champions Guangzhou Evergrande of ...
Name: text, dtype: object"
"['FK_GradeLevel', 'google_rank', 'num_sentence', 'nyt_rank', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.60015176  5.53742904  5.51827659 ...,  5.65668638  5.59530415
  5.71358964]","[ 0.0806447   0.58045062  0.16909291 ...,  0.43983244  0.19172616
  0.06905322]",97.47376360897873,88.19304662045516,0.1583805503146069,[ 5.56535999],[ 5.56503356],"690    At  Cooper Union  it was outrage over a new tu...
Name: text, dtype: object",[ 4.22463693],[ 5.56547619],"833    (Reuters) - Champions Guangzhou Evergrande of ...
Name: text, dtype: object"
"['FK_GradeLevel', 'lexical_density', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'post_length', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.60185711  5.53457564  5.51692557 ...,  5.6613787   5.58634364
  5.69796654]","[ 0.07893935  0.57759722  0.16774189 ...,  0.44452477  0.20068667
  0.08467632]",97.50264154080264,88.3280143518814,0.15142178515284008,[ 5.55242431],[ 5.55290323],"232    SOWETO South Africa ���� The mood was more fes...
Name: text, dtype: object",[ 5.60780926],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['FK_GradeLevel', 'lexical_density', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'post_length', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.57721148  5.56589682  5.52396037 ...,  5.69053199  5.5395809
  5.57536741]","[ 0.10358498  0.6089184   0.17477669 ...,  0.47367806  0.2474494
  0.20727545]",97.37802905124816,87.7456088969097,0.1611480564821778,[ 5.65546717],[ 5.65476635],"25    For the record Cristin Milioti is not engaged....
Name: text, dtype: object",[ 5.59645406],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['FK_GradeLevel', 'lexical_density', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.60119896  5.53356718  5.51665703 ...,  5.66095329  5.58514918
  5.69941196]","[ 0.0795975   0.57658877  0.16747336 ...,  0.44409935  0.20188113
  0.0832309 ]",97.46959998802609,88.17358696946891,0.15904926789364626,[ 5.5767451],[ 5.57658537],"445    WASHINGTON ���� White House officials fearful ...
Name: text, dtype: object",[ 4.15160073],[ 5.56547619],"833    (Reuters) - Champions Guangzhou Evergrande of ...
Name: text, dtype: object"
"['FK_GradeLevel', 'lexical_density', 'lyrics_rank', 'num_sentence', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.61311476  5.53466874  5.58673476 ...,  5.62529197  5.61793242
  5.65872586]","[ 0.0676817   0.57769032  0.23755108 ...,  0.40843804  0.16909788  0.123917  ]",97.50867269574215,88.3562023573462,0.15304069855778885,[ 5.63769229],[ 5.638125],"307    ON BOARD AIR FORCE ONE ���� President Barack O...
Name: text, dtype: object",[ 5.55828677],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['FK_GradeLevel', 'lexical_density', 'lyrics_rank', 'nyt_rank', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59827971  5.53268375  5.51814631 ...,  5.66215845  5.58482182
  5.69901827]","[ 0.08251675  0.57570533  0.16896263 ...,  0.44530451  0.20220848
  0.08362459]",97.46499847044058,88.15208070671365,0.16020945001871198,[ 5.47959471],[ 5.48131148],"541    WASHINGTON ���� Rebecca M. Blank was a top can...
Name: text, dtype: object",[ 4.03680395],[ 5.56547619],"833    (Reuters) - Champions Guangzhou Evergrande of ...
Name: text, dtype: object"
"['FK_GradeLevel', 'lexical_density', 'num_sentence', 'nyt_rank', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.60184025  5.53274461  5.51552773 ...,  5.65743254  5.58720053
  5.70381425]","[ 0.07895621  0.5757662   0.16634406 ...,  0.44057861  0.19982977
  0.07882861]",97.4728957380125,88.18899042362648,0.15915075210471039,[ 5.50012941],[ 5.49978175],"52    KFAR SABA Israel ���� Ever since she tested po...
Name: text, dtype: object",[ 4.1375795],[ 5.56547619],"833    (Reuters) - Champions Guangzhou Evergrande of ...
Name: text, dtype: object"
"['FK_GradeLevel', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.60123825  5.5386281   5.52131879 ...,  5.66079603  5.59023775
  5.70654426]","[ 0.07955821  0.58164968  0.17213512 ...,  0.4439421   0.19679255
  0.0760986 ]",97.46806022425753,88.16639052534538,0.1585738819420442,[ 5.55117042],[ 5.54961539],"409    EVERETT Wash. ���� Riveters once ruled here as...
Name: text, dtype: object",[ 4.22105265],[ 5.56547619],"833    (Reuters) - Champions Guangzhou Evergrande of ...
Name: text, dtype: object"
"['google_rank', 'lexical_density', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'post_length', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59804573  5.53411277  5.5125145  ...,  5.6635762   5.59015686
  5.69824575]","[ 0.08275073  0.57713436  0.16333082 ...,  0.44672226  0.19687344
  0.08439711]",97.50442885799431,88.33636779450912,0.15134848510510554,[ 5.48147043],[ 5.48131148],"541    WASHINGTON ���� Rebecca M. Blank was a top can...
Name: text, dtype: object",[ 5.60812667],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['google_rank', 'lexical_density', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'post_length', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.58250395  5.56724176  5.52787597 ...,  5.68812543  5.53767051
  5.57684237]","[ 0.09829251  0.61026334  0.1786923  ...,  0.4712715   0.24935979
  0.20580049]",97.40074410700308,87.85177299353397,0.15698588039509062,[ 5.52933315],[ 5.53],"627    WASHINGTON ���� White House officials assertin...
Name: text, dtype: object",[ 5.59131405],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['google_rank', 'lexical_density', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59722774  5.53427974  5.51283314 ...,  5.66398929  5.59006059
  5.69810835]","[ 0.08356872  0.57730133  0.16364946 ...,  0.44713536  0.19696971
  0.0845345 ]",97.50408852119571,88.33477715131808,0.15133292280785676,[ 5.49896979],[ 5.49978175],"52    KFAR SABA Israel ���� Ever since she tested po...
Name: text, dtype: object",[ 5.60922453],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['google_rank', 'lexical_density', 'lyrics_rank', 'num_sentence', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59814977  5.53237932  5.56203071 ...,  5.63820941  5.62589626
  5.66512709]","[ 0.08264669  0.57540091  0.21284703 ...,  0.42135548  0.16113404
  0.11751576]",97.52090396106229,88.41336802082925,0.15141784173788903,[ 5.43615355],[ 5.43666667],"479    House and Senate negotiators are nearing a  mo...
Name: text, dtype: object",[ 5.56789415],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['google_rank', 'lexical_density', 'lyrics_rank', 'nyt_rank', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59411686  5.53344727  5.51337816 ...,  5.66552591  5.59064429
  5.69766181]","[ 0.0866796   0.57646885  0.16419448 ...,  0.44867197  0.19638601
  0.08498105]",97.50255980565277,88.32763234364675,0.15113121492742365,[ 5.49956855],[ 5.49978175],"52    KFAR SABA Israel ���� Ever since she tested po...
Name: text, dtype: object",[ 5.61394442],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['google_rank', 'lexical_density', 'num_sentence', 'nyt_rank', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59875901  5.53355941  5.51116325 ...,  5.66002494  5.59238324
  5.70283622]","[ 0.08203745  0.57658099  0.16197957 ...,  0.443171    0.19464706
  0.07980663]",97.50827765537176,88.35435604428824,0.15129423843367706,[ 5.48144425],[ 5.48131148],"541    WASHINGTON ���� Rebecca M. Blank was a top can...
Name: text, dtype: object",[ 5.60567284],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['google_rank', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59994092  5.539898    5.51902318 ...,  5.66250953  5.59367487
  5.70555308]","[ 0.08085554  0.58291958  0.16983951 ...,  0.4456556   0.19335544
  0.07708977]",97.50042555143584,88.31765741013345,0.15197270180649988,[ 5.54756883],[ 5.54657343],"213    WASHINGTON ���� President Obama trying to quel...
Name: text, dtype: object",[ 5.61628071],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['lexical_density', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.60222218  5.53526617  5.51633685 ...,  5.66152426  5.58658609
  5.69808253]","[ 0.07857428  0.57828775  0.16715318 ...,  0.44467033  0.20044422
  0.08456033]",97.50317375406195,88.33050177434231,0.15148800137481364,[ 5.49959979],[ 5.49978175],"52    KFAR SABA Israel ���� Ever since she tested po...
Name: text, dtype: object",[ 5.60624908],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'post_length']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.58091612  5.56677414  5.51966523 ...,  5.68636572  5.54293377
  5.57561972]","[ 0.09988034  0.60979572  0.17048156 ...,  0.46951178  0.24409653
  0.20702314]",97.41365552644986,87.91211751553267,0.15621756698148911,[ 5.52759581],[ 5.52802885],"838    More than any performer of her era  Meryl Stre...
Name: text, dtype: object",[ 5.60423804],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.5966559   5.5340577   5.50850166 ...,  5.66296662  5.59212523
  5.69610813]","[ 0.08414056  0.57707928  0.15931799 ...,  0.44611268  0.19490507
  0.08653473]",97.50472517637859,88.3377527074021,0.15119819713126165,[ 5.47400004],[ 5.474],"106    On Cyber Monday this month a big day for onlin...
Name: text, dtype: object",[ 5.61592515],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'lyrics_rank', 'num_sentence', 'nyt_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.57763081  5.56582811  5.5219105  ...,  5.68728463  5.54082468
  5.57544837]","[ 0.10316565  0.60884969  0.17272683 ...,  0.47043069  0.24620562
  0.20719448]",97.3940908866482,87.82067762065712,0.15910039030419443,[ 5.58449913],[ 5.58449275],"6    Making money from stolen paintings ���� partic...
Name: text, dtype: object",[ 5.6121451],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'lyrics_rank', 'num_sentence', 'post_length', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59784247  5.53215675  5.56177139 ...,  5.6379252   5.62631504
  5.6646573 ]","[ 0.08295399  0.57517833  0.21258772 ...,  0.42107126  0.16071527
  0.11798555]",97.5201960356215,88.4100593666173,0.15139551143096316,[ 5.41262189],[ 5.41285714],"686    PARIS ���� Two French soldiers were killed in ...
Name: text, dtype: object",[ 5.56936575],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'lyrics_rank', 'num_sentence', 'post_length', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.58136968  5.56580661  5.57732792 ...,  5.66039328  5.57794538
  5.53771645]","[ 0.09942678  0.6088282   0.22814424 ...,  0.44353935  0.20908493
  0.24492641]",97.43537498785405,88.01362847038216,0.15600979238375276,[ 5.60468948],[ 5.60432203],"501    It could just as easily have been a rock.     ...
Name: text, dtype: object",[ 5.554344],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'lyrics_rank', 'num_sentence', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59913701  5.53212489  5.56184212 ...,  5.63715011  5.62625166
  5.66506401]","[ 0.08165945  0.57514648  0.21265845 ...,  0.42029617  0.16077864
  0.11757885]",97.5152946290553,88.3871515029562,0.15203006162668806,[ 5.43598989],[ 5.43666667],"479    House and Senate negotiators are nearing a  mo...
Name: text, dtype: object",[ 5.56756885],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'lyrics_rank', 'nyt_rank', 'post_length', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59339584  5.53315572  5.50929526 ...,  5.66442606  5.59243401
  5.69570039]","[ 0.08740062  0.5761773   0.16011159 ...,  0.44757213  0.19459629
  0.08694247]",97.5024405291731,88.32707487727515,0.15101262211292293,[ 5.54977278],[ 5.54961539],"409    EVERETT Wash. ���� Riveters once ruled here as...
Name: text, dtype: object",[ 5.62131861],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'lyrics_rank', 'nyt_rank', 'post_length', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.57533948  5.5649701   5.52189508 ...,  5.68861745  5.54151077
  5.57496635]","[ 0.10545698  0.60799169  0.17271141 ...,  0.47176351  0.24551953
  0.20767651]",97.39266426730842,87.81400998333896,0.159606826007691,[ 5.68914415],[ 5.68986842],"952    ON A RECENT Saturday the weather California-pe...
Name: text, dtype: object",[ 5.61552112],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'lyrics_rank', 'nyt_rank', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.60403868  5.53055301  5.49727732 ...,  5.66377627  5.60098322
  5.69971145]","[ 0.07675778  0.57357459  0.14809365 ...,  0.44692233  0.18604709
  0.08293141]",97.48289960949829,88.23574584392976,0.15556222581702897,[ 5.59685666],[ 5.59681416],"968    NEW YORK ���� A fast-moving snowstorm barreled...
Name: text, dtype: object",[ 4.41912426],[ 5.56547619],"833    (Reuters) - Champions Guangzhou Evergrande of ...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'lyrics_rank', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59667232  5.5315521   5.56259525 ...,  5.6381856   5.62597381
  5.66489256]","[ 0.08412414  0.57457368  0.21341158 ...,  0.42133167  0.1610565   0.1177503 ]",97.51300166141365,88.37643478533543,0.15224797862598527,[ 5.55295487],[ 5.55290323],"232    SOWETO South Africa ���� The mood was more fes...
Name: text, dtype: object",[ 5.5721291],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'num_sentence', 'nyt_rank', 'post_length', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.5969036   5.53412569  5.50843693 ...,  5.66298212  5.59208985
  5.6960273 ]","[ 0.08389286  0.57714727  0.15925326 ...,  0.44612818  0.19494045
  0.08661556]",97.50477926715944,88.33800551324802,0.1512077080939992,[ 5.49978886],[ 5.49978175],"52    KFAR SABA Israel ���� Ever since she tested po...
Name: text, dtype: object",[ 5.61547928],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'num_sentence', 'nyt_rank', 'post_length', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.57826545  5.56964753  5.49638954 ...,  5.64141116  5.55742694
  5.58250123]","[ 0.10253101  0.61266911  0.14720587 ...,  0.42455723  0.22960337
  0.20014163]",97.43601380697926,88.01661414015403,0.15587552008029149,[ 5.61356177],[ 5.61333333],"626    I�۪m pretty annoyed with Larry Summers right n...
Name: text, dtype: object",[ 5.59029233],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'num_sentence', 'nyt_rank', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59740444  5.53336325  5.50900583 ...,  5.66215841  5.59060909
  5.69781129]","[ 0.08339202  0.57638483  0.15982215 ...,  0.44530447  0.19642121
  0.08483157]",97.47878284837397,88.2165052032509,0.15629863615817582,[ 5.61721028],[ 5.61741936],"90    Millions of adults take an aspirin every morni...
Name: text, dtype: object",[ 4.39859782],[ 5.56547619],"833    (Reuters) - Champions Guangzhou Evergrande of ...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'num_sentence', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59747405  5.53293045  5.5655243  ...,  5.64213192  5.62305797
  5.65908526]","[ 0.08332241  0.57595203  0.21634063 ...,  0.42527799  0.16397233
  0.12355759]",97.50990549249357,88.36196411971423,0.15228681767989763,[ 5.55316313],[ 5.55290323],"232    SOWETO South Africa ���� The mood was more fes...
Name: text, dtype: object",[ 5.5702485],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'nyt_rank', 'post_length', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.59403012  5.53241124  5.50994709 ...,  5.66346642  5.59077576
  5.69760102]","[ 0.08676634  0.57543282  0.16076341 ...,  0.44661248  0.19625454
  0.08504184]",97.47433320451488,88.19570875768203,0.15706654703779768,[ 5.6063966],[ 5.60628319],"119    IN 2011 the British historian  Stephen Ellis  ...
Name: text, dtype: object",[ 4.29540716],[ 5.56547619],"833    (Reuters) - Champions Guangzhou Evergrande of ...
Name: text, dtype: object"
